text,label
يفصّل مراسل ، جيريمي دايموند، مقاطع الفيديو التي نشرتها حماس والتي توضح نهجها بحرب المدن في غزة.,1
قال مصدر دبلوماسي مطلع على المحادثات لشبكة ، إن اجتماعاً ثلاثياً بين مسؤولين قطريين ورئيسي الاستخبارات الإسرائيلية والأمريكية عُقد في الدوحة الخميس لمناقشة إطلاق سراح الرهائن مقابل هدنة إنسانية ودخول المساعدات إلى غزة.,1
حذر منسق الإغاثة الطارئة في الأمم المتحدة، الخميس، من أن الصراع بين إسرائيل وحماس قد ينتشر في المنطقة ككل.,1
يبدو أن الولايات المتحدة وإسرائيل على خلاف بشأن مستقبل غزة بعد انتهاء الحرب فيها، ومع دخول الحرب بين حماس وإسرائيل شهرها الثاني، فإن ما سيحدث عندما تنتهي الحرب بات غير واضح,1
تابعنقلت صحيفة وول ستريت جورنال الأميركية عن مصدر وصفته بالمطلع، قوله إن مجتمع الاستخبارات الأميركي يشكك في قدرة إسرائيل على تحقيق هدفها العسكري المعلن والمتمثل بالقضاء على حركة حماس.,1
جدد بنيامين نتنياهو تأكيد عزمه فرض سيطرة أمنية كاملة على قطاع غزة، بينما قال الرئيس الفلسطيني محمود عباس إنه لن يقبل بإعادة احتلال قطاع غزة، وإنه مستعد لتحمل مسؤوليات القطاع في إطار حل سياسي شامل.,1
قال بومبيو، إن إسرائيل يجب أن تقاتل حتى تنتصر على حركة حماس، بينما اتهم إدارة جو بايدن باتباع سياسة “استرضاء إيران”، وهو ما أظهر ضعف واشنطن، الذي مهد الطريق لهجمات حماس على إسرائيل.,1
قال وزير الخارجية الأميركي أنتوني بلينكن إن رؤية واشنطن تشمل رفض التهجير القسري للمدنيين في غزة، ورفض استخدام القطاع منصة لشن هجمات على إسرائيل.,1
تجاوزت أعداد الشهداء في غزة 11 ألفا بينما تواصل قوات الاحتلال الإسرائيلي ارتكاب المجازر بحق المدنيين. وأكد المكتب الإعلامي الحكومي بغزة أن الاحتلال ألقى 32 ألف طن من المتفجرات على القطاع حتى الآن.,1
قالت حركة حماس إن الاحتلال الإسرائيلي، وبغطاء أميركي، يرفض بشكل معلن وقف إطلاق النار، ودعت الدول العربية والإسلامية للضغط على واشنطن لوقف العدوان الإسرائيلي على قطاع غزة وفتح المعابر.,1
حذّرت الخارجية القطرية -اليوم الجمعة- من النية الواضحة لدى الاحتلال الإسرائيلي لارتكاب مجزرة جديدة في مجمع الشفاء الطبي بمدينة غزة.,1
مضت 5 أسابيع والمسجد الأقصى يخضع لإجرءات أمنية تحول دون الدخول إلا لكبار السن.,1
أدان ولي العهد السعودي الأمير محمد بن سلمان ما يشهده قطاع غزة من اعتداء عسكري إسرائيلي واستهداف للمدنيين فيه وانتهاكات للقانون الدولي الإنساني من الجيش الإسرائيلي.,1
في مشهد اعتبر الأكبر والأول من نوعه منذ بدء العدوان على غزة، احتشد آلاف من اللبنانيين والفلسطينيين معا في مدينة صيدا اللبنانية، وأدوا صلاة جمعة وأطلقوا حملة لجمع التبرعات، نصرة وإسنادا لغزة ومقاومتها.,1
مع تقنين الإجراءات الإسرائيلية الهادفة لسلخ فلسطينيي 48 عن قضيتهم، صعّدت شرطة الاحتلال من عملياتها القمعية واعتقلت العديد من القيادات السياسية والجماهيرية العربية بعد مطالبتهم بوقف الحرب على غزة.,1
أعلنت كتائب القسام استهداف دبابات إسرائيلية في مدينة غزة، إضافة لاستهداف تجمع للجنود الإسرائيليين، بينما خسر الجيش الإسرائيلي 356 جنديا وضابطا، 39 منهم قتلوا منذ بدء العملية البرية.,1
بثت الجزيرة مقطع فيديو يظهر فشل الطواقم الطبية في مستشفى القدس بغزة في إنقاذ أحد المصابين بقصف إسرائيلي، بسبب انقطاع التيار الكهربائي جراء نفاد الوقود.,1
رغم نفوذها المالي والسياسي الواسع في الولايات المتحدة القائم على دعمها التام لإسرائيل ومحاربة أي معارض لها، قرر نواب أميركيون مواجهة منظمة أيباك واتهموها بنشر الأكاذيب بشأن العدوان الإسرائيلي على غزة.قامت قوات الاحتلال الإسرائيلي بسلسلة من الاقتحامات والمداهمات في مناطق متفرقة من الضفة الغربية بهدف تنفيذ حملة اعتقالات.,1
تعرض قطاع البناء والعقارات في إسرائيل لشلل تام جراء الحرب على غزة وتعليق تصاريح العمل للفلسطينيين، مما تسبب في خسائر فادحة لشركات البناء. يضاف إلى ذلك خسائر شركات التأمين جراء تضرر المركبات.,1
عبر القصف الكثيف والقنص المركز والمحاصرة بالدبابات تمادى الاحتلال الإسرائيلي في تحدي القانون الدولي الإنساني باستهدافه المتواصل لمستشفيات غزة التي تتعرض لليوم الـ36 لعدوان خلف آلاف الشهداء.,1
5 أسابيع من القصف الإسرائيلي المتواصل على غزة لم تنج منه حتى المستشفيات، ونقص حاد في الوقود والغذاء، وحتى المياه باتت عزيزة المنال.,1
عاد اسم قوات الفجر -الجناح المسلح للجماعة الإسلامية التي تعد فرع جماعة الإخوان المسلمين في لبنان- ليبرز من خلال عمليات استهدفت مواقع جيش الاحتلال الإسرائيلي على طول الحدود اللبنانية.,1
تحول دور المبعوث الأميركي لشؤون أمن الطاقة من حمل رسائل متعلقة بالطاقة إلى رسائل سياسية وعسكرية، يراها محللون أنها ذات طابع تفاوضي مع لبنان وأنها مكملة لدور أنتوني بلينكن في الوقوف مع إسرائيل.,1
أعلنت وزارة الخارجية السعودية أمس الجمعة دمج القمتين العربية والإسلامية في قمة واحدة مشتركة تعقد اليوم السبت في الرياض لبحث الحرب الإسرائيلية على قطاع غزة.,1
قال المدير العام لمنظمة الصحة العالمية تيدروس أدهانوم غيبريسوس إن طفلا واحدا يقتل في المتوسط كل 10 دقائق في غزة جراء العدوان الإسرائيلي المتواصل على القطاع.,1
قال الرئيس الإيراني إنه حان الوقت حان لفعل شيء حيال الصراع في غزة بدلا من الكلام، معتبرا أن واشنطن تعرقل وقف إطلاق النار بالقطاع وتوسع نطاق الحرب، وذلك أثناء توجهه إلى السعودية لحضور قمة بشأن الأزمة.,1
من المتوقع أن ينضم مئات الآلاف من المتظاهرين إلى مسيرة مؤيدة للفلسطينيين في لندن السبت، وهي مسيرة انتقدها رئيس الوزراء ريشي سوناك ووصفها بأنها لا تنم عن الاحترام، وسط مخاوف من أنها قد تثير أعمال عنف.,1
تكررت اقتحامات قوات الاحتلال لمخيم جنين منذ بداية العدوان الإسرائيلي على قطاع غزة، لكن ما جرى أول أمس الخميس كان الأعنف والأكبر، إذ فجرت قوات الاحتلال منازل كثيرة ودمرت بنىً تحتية وقتلت 14 فلسطينيا.,1
المؤرخ الإسرائيلي آفي شلايم ينتقد الحرب الإسرائيلية على غزة ويعتبرها بلا جدوى، حيث يرى أن الصراع يعود إلى احتلال إسرائيل الأراضي الفلسطينية عام 1967 وأن الانتقام ليس سياسة.,1
بثت شاشة الجزيرة رسالة للطبيب عز الدين من داخل مستشفى الشفاء في قطاع غزة، قال فيها إن قوات الاحتلال الإسرائيلي استهدفت بشكل مكثف محيط وساحات المستشفى بقنابل فسفورية,1
دعت جنوب أفريقيا، الجمعة، المحكمة الجنائية الدولية، إلى التحقيق مع قادة إسرائيل بشأن ارتكاب جرائم حرب وإبادة جماعية في قطاع غزة الفلسطيني المحاصر.,1
في اليوم الـ43 للعدوان الإسرائيلي على غزة، قام جيش الاحتلال بإخلاء مجمع الشفاء الطبي من معظم الجرحى والمرضى والنازحين والأطباء بعد إمهالهم ساعة واحدة.,1
ارتكبت قوات الاحتلال الإسرائيلي مجزرتين، إحداهما في مدرسة الفاخورة بمخيم جباليا، والأخرى في مدرسة بتل الزعتر، الصحفي أنس الشريف رصد وصول الشهداء والجرحى إلى مستشفى كمال عدوان بعد ارتكاب المجزرتين,1
نشرت صحيفة “نيويورك تايمز” تحقيقا عن الوضع المأساوي في قطاع غزة، وسلطت الضوء على العدوان الإسرائيلي الذي يستهدف المدنيين، لا سيما الأطفال والنساء.,1
أجبر انعدام الغاز والكهرباء في قطاع غزة السكان للجوء لمواقد الحطب وحرق الملابس والكتب مع مواصلة الجيش الإسرائيلي فرض حصار مطبق على القطاع حرمه من كل الاحتياجات الأساسية من غاز ومياه وكهرباء وأدوية.,1
بثت قناة الجزيرة مقاطع مصورة للنيران، وقد أتت على كامل مبنى الدفاع المدني في جباليا في قطاع غزة بعد استهدافه بقصف إسرائيلي. وأدى القصف -أيضا- إلى سقوط عشرات الشهداء والجرحى، وتسبب بدمار كبير بالمكان.,1
قال توماس بورتيس النائب الفرنسي عن حزب فرنسا الأبية، الذي يقوده جون لوك ميلانشون، إن إسرائيل تشن حربا استعمارية للقضاء على الفلسطينيين.,1
خرجت مظاهرات حاشدة، السبت، في عدة مدن أوروبية للأسبوع السادس على التوالي للمطالبة بوقف إطلاق النار في قطاع غزة.,1
استهدف الاحتلال الإسرائيلي مربعا سكنيا عند مفترق الهَوَجَا في مخيم جباليا، الصحفي أنس الشريف رصد الدمار الذي خلّفه القصف الذي أسفر عن عشرات الشهداء والجرحى.,1
بث الإعلام العسكري التابع لكتائب القسام الجناح العسكري لحركة المقاومة الإسلامية (حماس) مقطع فيديو لاستهداف قوات الاحتلال بدفعة كبيرة من قذائف الهاون.,1
أفاد مراسل الجزيرة بوصول عدد كبير من الشهداء والجرحى إلى مستشفى ناصر في خان يونس جنوبي قطاع غزة، بعد قصف طائرات قوات الاحتلال الإسرائيلي عددا من منازل الفلسطينيين في مدينة خان يونس.,1
فرضت القضية الفلسطينية نفسها على المحافل الدولية، حيث أربك العدوان الإسرائيلي على غزة ختام قمة “آبيك” بالولايات المتحدة، ودفع الدول الآسيوية المسلمة إلى إصدار بيان منفصل تنديدا بالعدوان.,1
أعلن أبو عبيدة الناطق باسم كتائب عز الدين القسام -الذراع العسكرية لحركة المقاومة الإسلامية (حماس)- فقدان الاتصال بعدد من المجموعات المكلفة بحماية الأسرى الإسرائيليين في قطاع غزة.,1
قال الرئيس التركي رجب طيب أردوغان إن بلاده ستتقدم مع أكثر من ألفي محام بشكوى إلى الجهات المعنية ضد المجازر الإسرائيلية في غزة، مشيرا إلى أن بلاده ستسعى لإعادة إعمار غزة إذا تم وقف إطلاق النار.,1
حمل القيادي في حركة حماس أسامة حمدان بشدة على موقف الإدارة الأميركية مما يجري في غزة، مؤكد أن ما يحدث من مجاز ما كان ليتم لولا الرئيس الأميركي جو بايدن وإدارته والصمت الدولي.,1
يبدأ وزراء خارجية دول عربية وإسلامية، الأحد، جولة إلى عواصم عدد من الدول دائمة العضوية في مجلس الأمن، تكون بدايتها من الصين، من أجل الحشد لتحرك دولي لوقف الحرب في غزة.,1
"""أظهرت صور الأقمار الصناعية من شركة """"ماكسار تكنولوجيز""""، حشدًا كبيرًا من الأشخاص الذين تجمعوا على طول طريق صلاح الدين في غزة صباح الجمعة، وهم يحاولون الفرار جنوبًا على طول ممر الإخلاء.""",1
"""قال مستشار البيت الأبيض الأسبق لمكافحة الإرهاب، ريتشارد كلارك، في مقابلة مع CNN، إنه عندما نسمع """"مركز القيادة"""" فإننا نتوقع أن """"نرى شيئًا به الكثير من معدات الاتصالات وكبار القادة، و(الإسرائيليون) لم يظهروا أي دليل على ذلك بعد""""، مُشيرًا إلى أن الإسرائيليين ربما """"يئسوا من معركة الرأي العام"""".""",1
"""قال المفوض العام لوكالة الأمم المتحدة لإغاثة وتشغيل اللاجئين (الأونروا)، السبت، إن كمية الوقود التي وافقت إسرائيل على السماح بدخولها إلى غزة كل يوم """"بعيدة عن أن تكون كافية"""".""",1
تستمر عملية إجلاء الرعايا الأجانب والجرحى الفلسطينيين من غزة إلى مصر عبر حدود رفح. وقال مسؤولون مصريون، الجمعة، إن 45 مصابًا دخلوا عبر تلك الحدود، بمن فيهم مرافقيهم أيضًا. وللمرة الأولى، شاركت دولة الإمارات العربية المتحدة أيضًا في عمليات الإجلاء وتمكنوا من مساعدة 15 جريحًا ونقلهم إلى الإمارات العربية المتحدة.,1
"""قال المفوض العام لوكالة الأمم المتحدة لغوث وتشغيل اللاجئين (أونروا)، فيليب لازاريني، إنه """"لا يمكن لوقف إطلاق النار لأسباب إنسانية أكثر من ذلك"""" في غزة، بعد مطالعته """"صور ولقطات مروعة"""" من إحدى مدارس الأونروا في القطاع.""",1
أظهر مقطع فيديو للجيش الإسرائيلي في 15 نوفمبر/ تشرين الثاني لحظة تفقد أسلحة حماس التي تم العثور عليها في مستشفى الشفاء، حيث ظهرت أسلحة أقل في مكان الحادث مقارنة بالفيديوهات اللاحقة التي صورتها أطقم وسائل الإعلام الدولية، مما يشير إلى أنه ربما نقل الأسلحة أو وضعها هناك قبل وصول طواقم الأخبار.,1
أكد رئيس الاستخبارات السعودية الأسبق الأمير تركي الفيصل، السبت، على الحاجة إلى ضغوط دولية على إسرائيل لتتحرك نحو السلام، ورأى أن مبادرة السلام العربية التي طرحتها السعودية عام 2002 تمنح إسرائيل ما تريده وتحقق العدالة للفلسطينيين في الحصول على دولتهم.,1
في إطار مبادرة رئيس دولة الإمارات، الشيخ محمد بن زايد، بعلاج ألف طفل فلسطيني برفقة عائلاتهم من قطاع غزة في مستشفيات الدولة، أعلنت السلطات الإماراتية، السبت، وصول الطائرة الأولى التي تحمل على متنها 15 من الأطفال وعائلاتهم، وتحدثت الدكتورة مها بركات مساعدة وزير الخارجية الإماراتي لشؤون الصحة عن حالة هؤلاء المصابين.,1
تساءل رئيس وزراء قطر الأسبق، الشيخ حمد بن جاسم، عن اللجنة التي قررت القمة العربية والإسلامية الأخيرة تشكيلها لمتابعة الحرب الإسرائيلية في غزة.,1
الحرب على غزة.. القسام تكبّد الاحتلال مزيدا من الخسائر والحوثيون يسيطرون على سفينة بالبحر الأحمر,1
الحوثيون يحتجزون سفينة إسرائيلية وتل أبيب: الحادث خطير للغاية,1
نتنياهو: لم ندخل غزة لتسليمها للسلطة الفلسطينية,1
الحرب على غزة مباشر.. القسام تكبّد الاحتلال مزيدا من الخسائر والحوثيون يسيطرون على سفينة بالبحر الأحمر,1
صور لملابس الجنود القتلى وعتادهم.. القسام تبث مشاهد استهدافها لقوات الاحتلال بمدينة غزة,1
الحوثيون يحتجزون سفينة إسرائيلية وتل أبيب: الحادث خطير للغاية,1
شاهد.. القسام تعرض مشاهد نوعية لاستهداف جنود الاحتلال وآلياته وعتاده بمدينة غزة,1
خبير عسكري: مقاتلو القسام يملكون جرأة وإقداما فريدين ولا مناطق سيطرة للاحتلال,1
كتائب القسام تعلن قتل 6 جنود إسرائيليين من مسافة صفر,1
بعد اعتراف إسرائيل بقتل رواد الحفل.. النشطاء يعتبرونه براءة لحماس من استهداف المدنيين,1
تعزيزات للجيش الأردني على الحدود مع فلسطين.. ماذا يحدث؟,1
"""حرب غزة.. لماذا تتغلغل """"القومية المسيحانية"""" في الجيش الإسرائيلي؟""",1
"""""""بعد السيطرة على سفينة تابعة لإسرائيل"""".. إلى أي مدى تصل قدرات الحوثيين في البحر الأحمر؟""",1
التغطية متواصلة| الجيش الإسرائيلي يعلن مقتل جنديين  خلال المعارك في قطاع غزة,1
إتمام عملية إخلاء 31 من الأطفال الخدج من مستشفى الشفاء في غزة في عملية غير عادية,1
القضاء على عناصر لحماس في غارة إسرائيلية على حي فاخر في غزة واكتشاف 35 نفقا,1
السعودية تعلن بدء أعمال اللجنة الوزارية لبلورة تحرك دولي لوقف الحرب على غزة انطلاقا من الصين,1
إسرائيل: اللجنة الوزارية لشؤون الأمن توافق رسميًا على دخول الوقود إلى غزة,1
البيت الأبيض ينفي تقريرا عن صفقة للإفراج عن الرهائن بين إسرائيل وحماس,1
الجيش الإسرائيلي يعلن عن سقوط ثلاثة جنود في غزة: ياكير بيطون وراني طحان وحين يهلوم,1
فريق السباحة الفنية الإسرائيلي في استعراض مميّز للمطالبة بإعادة المخطوفين من قطاع غزة,1
تقديرات إسرائيلية: السنوار وضيف هربا إلى خان يونس جنوب قطاع غزة,1
"الأردن يقيم مستشفى عسكريا ميدانياً في مدينة نابلس ومغردون يتسائلون عن سبب إنشاءه بالقرب من ثلاث م""فيديو, والدة رهينة تناشد رئاسة الوزراء الإسرائيلية, المدة 3,00""",1
"""""""هذه أعظم هدية تقدمها الولايات المتحدة لإيران في الشرق الأوسط"""" – نيويورك تايمز""",1
بول أدامز: لماذا يواجه وقف إطلاق النار في غزة ضغوطاً متزايدة؟,1
"""ترامب يهدد بوقف المساعدات عن مصر والأردن ويتوعد حماس بـ """"جحيم حقيقي"""" إن لم تفرج عن جميع الرهائن """,1
"""""""الغرب يُمكّن حماس من الدعاية لنفسها والرهائن يدفعون الثمن"""" - جيروزاليم بوست""",1
"""ترقب للقاء ترامب مع ملك الأردن، مع رفض المملكة مقترح """"التهجير"""" """,1
"""فيديو, أطفال الحروب في السودان وغزة: بي بي سي تطلق برنامجاً تعليمياً باللغة العربية لدعم الطلاب, المدة 1,48""",1
انسحاب الجيش الإسرائيلي من محور نتساريم في غزة، ومصر تدعو لقمة عربية طارئة,1
حملة عسكرية إسرائيلية واسعة في الضفة الغربية، ومقتل نحو 70 فلسطينياً منذ بداية 2025,1
"""نتنياهو يقول إن ترامب """"عازم على تنفيذ خطته""""، وتنديد عربي بالدعوة لإقامة دولة فلسطينية في السعودية""",1
كيف جرى استقبال التايلانديين الخمسة الذين أطلقت حماس سراحهم؟,1
"""""""هذا ليس دونالد ترامب الذي انتخبه الأمريكيون"""" - نيويورك تايمز""",1
"""انسحاب إسرائيلي مرتقب من نتساريم، ونتنياهو يتعهد بـ """"تدمير"""" حماس""",1
ترامب وقانون الغاب - الغارديان,1
أرض البنط والريفييرا مناطق تدور في فلك جغرافيا ترامب حول مخططه لغزة,1
ترامب: إسرائيل ستسلم غزة لأمريكا بعد الحرب، ووزير الخارجية الإسرائيلي يقول إن لا تفاصيل لدينا حول الخطة,1
"""فيديو, من يقصد ترامب بـ """"الجميع"""" الذين أحبوا خططه في غزة؟, المدة 2,40""",1
"""""""ترامب سينقذ العالم من الإسلام المتطرف"""" – جيروزاليم بوست""",1
مقتل جنديين إسرائيليين وإصابة 8 إثر انهيار رافعة شمالي قطاع غزة,1
"""فيديو, خطة ترامب لتهجير الفلسطينيين: الكنيست يبحث دعم هجرة الفلسطينيين مادياً, المدة 4,15""",1
"""""""خطة ترامب بشأن غزة لن تتحقق، لكن لها عواقب""""""",1
"""فيديو, ما هي خطط ترامب في غزة؟, """,1
"""فيديو, ترامب: سنمتلك غزة ونحولها إلى """"ريفيرا"""" الشرق الأوسط.. ما تفاصيل خطة ترامب لقطاع غزة؟,ا""",1
"""فيديو, السعودية والأردن.. كيف ردت الدول العربية والغربية على إعلان ترامب خطة بشأن غزة؟, """,1
"""فيديو, ماذا نعرف عن وحدة الظل في كتائب القسام المسؤولة عن تأمين الرهائن؟,""",1
"""""""مرحباً في عالم ترامب، حيث يرى رجل العقارات أنقاض غزة دولارات"""" - الغارديان""",1
هل يجد مقترح ترامب لتهجير سكان غزة آذاناً صاغية؟,1
"""فيديو, الطفلة حبيبة ورحلة علاجها من غزة إلى الأردن,""",1
"""خطة ترامب بشأن غزة """"تتعارض مع القانون الدولي""""""",1
"""ماذا نعرف عن غزة على مر العصور؟ ولماذا وصفت بـ""""بنت الأجيال""""؟""",1
غوتيرش يقول إن هناك نفياً ممنهجاً لصفة الإنسانية عن شعب بأكمله، والبنتاغون يبدي استعداده لدراسة جميع الخيارات بشأن غزة,1
نتنياهو يلتقي ترامب: ما هي ادعاءات جرائم الحرب ضد إسرائيل وحماس؟,1
"""قبيل لقائه نتنياهو، ترامب يقول إن """"لا ضمانات"""" لصمود وقف النار في غزة، وحماس تؤكد جاهزيتها لمفاوضات الجولة الثانية""",1
هل يمكن أن تطبع الجزائر مع إسرائيل؟ - مقابلة مع لوبينيون,1
"""فيديو, إجلاء أطفال مرضى من غزة بعد إعادة فتح معبر رفح, ا""",1
"""عباس يطلب عقد جلسة طارئة لمجلس الأمن لـ""""وقف العدوان الإسرائيلي""""، والجيش الإسرائيلي يفجر بنايات في مخيم جنين""",1
هل سيُسقط الأمريكيون العرب الرئيس الأمريكي دونالد ترامب؟,1
إسرائيل تطلق سراح سجناء فلسطينيين بعد أن أفرجت حماس عن ثلاث رهائن,1
تعرف على أبرز قرارات واقتراحات الرئيس ترامب وفريقه في أسبوع,1
منهك لكنه صامد: ماذا سيحدث لسلاح حزب الله؟,1
تسليح أمريكي جديد لإسرائيل بأكثر من 7 مليارات دولار,1
"""""""البيجر الذهبي""""، وخاتم """"نجمة داوود""""، حديث وسائل التواصل الاجتماعي""",1
أرض البنط والريفييرا مناطق تدور في فلك جغرافيا ترامب حول مخططه لغزة,1
ترامب: إسرائيل ستسلم غزة لأمريكا بعد الحرب، ووزير الخارجية الإسرائيلي يقول إن لا تفاصيل لدينا حول الخطة,1
"""فيديو, من يقصد ترامب بـ """"الجميع"""" الذين أحبوا خططه في غزة؟, المدة 2,40""",1
"""""""ترامب سينقذ العالم من الإسلام المتطرف"""" – جيروزاليم بوست""ستشفيات",1
يوغل الاحتلال في اقتحاماته شبه اليومية لمخيم جنين وتتعمد جرافاته وآلياته تدمير بنيته التحتية، يحاول الأهالي الخروج منه مع نهاية كل يوم، والانتقال إلى أماكن يعتقدون أنها أكثر أمنا لهم.,1
أعلن مسؤولون صحيون في قطاع غزة الاثنين وصول أول مستشفى ميداني أردني مع فريق طبي منذ بدأت إسرائيل عدوانها على القطاع في 7 أكتوبر/تشرين الأول الماضي عبر معبر رفح عند الحدود مع مصر.,1
قال مكتب الإحصاءات المركزي الإسرائيلي إن معدل البطالة ارتفع لنحو 10% في أكتوبر/تشرين الأول الماضي بعدما أدت الحرب التي تشنها إسرائيل على قطاع غزة إلى نزوح عشرات الآلاف ممن كانوا يعيشون بالقرب من غزة.,1
أكد محلل عسكري إسرائيلي بارز اليوم الاثنين أنه من المبكر حاليا الحديث عن انهيار حركة المقاومة الإسلامية (حماس) في قطاع غزة.,1
مضايقات عدة يتعرض لها من يعلن دعم القضية الفلسطينية والتنديد بعدوان الاحتلال الإسرائيلي على قطاع غزة، لكن المثير أن كثيرا منهم هم من اليهود الذين يتعرضون للتضييق في البلد الذي يرفع شعار حرية التعبير.,1
تسبب العدوان الإسرائيلي المستمر على الأراضي الفلسطينية بإغلاق تام لعجلة الإنتاج في قطاع غزة، في حين أغلق أكثر من 25% من المنشآت الصناعية والتجارية في الضفة الغربية المحتلة بشكل كامل أو جزئي.,1
ولو أن للغرب المتغطرس ضميرًا لاستحضر فظائعه بحق اليهود عبر القرون، وتذكر أن معازلهم كانت في العواصم والمدن الأوروبية، وليس في فلسطين وبلاد المسلمين,1
عبرت مجموعة أولى من الأطفال الخدج -الذين تم إجلاؤهم من مستشفى الشفاء شمالي قطاع غزة- معبر رفح إلى مصر اليوم الاثنين لتلقي العلاج، وفق وسائل إعلام مصرية.,1
قالت وزارة التربية والتعليم الفلسطينية إن أكثر من 5 آلاف طفل -بينهم ما يزيد على 3 آلاف طالب- استشهدوا منذ بدء عدوان الاحتلال الإسرائيلي على قطاع غزة.,1
اعتبرت طهران أن عرقلة واشنطن وقف إطلاق النار في غزة تؤدي إلى ردود فعل من قوات المقاومة بالمنطقة، معتبرة أن قوات المقاومة في المنطقة تمثل دولها وشعوبها، وقراراتها مبنية على مصالحها.,1
قالت وكالة الأمم المتحدة لغوث وتشغيل اللاجئين الفلسطينيين “أونروا”، إن عدد النازحين في مختلف أنحاء قطاع غزة وصل إلى نحو 1.7 مليون شخص منذ 7 أكتوبر/تشرين الأول الماضي.,1
يعاني سكان شمال غزة بسبب الحصار والعدوان الإسرائيلي شحا كبيرا في المواد الغذائية الأساسية، فلا طحين ولا أرز ولا بامية ولا ملوخية ولا طماطم ولا بطاطس. وفي حال توفرت بعض المواد، فإن أسعارها مرتفعة..,1
قالت لوموند، إن مصادر أوكرانية أكدت وجود عناصر من القوات الخاصة والمخابرات العسكرية الأوكرانيتين حاليا وبشكل دائم في السودان، مشيرة إلى نشر مقطع فيديو يظهر مشاهد لهجوم يقال إنه في مدينة سودانية.,1
يتزامن انتقاد الرئيس جو بايدن بسبب الخوف من تقصيره بمهامه نتيجة كبر سنه، مع انتقاد سياسته بالاستمرار بمد يد العون لكل من أوكرانيا وإسرائيل، وهو ما دفعه لكتابة مقال مطول يبرر فيه موقفه ويشرح سياسته.,1
الجزيرة نت عل وصل 28 من الأطفال الخدج الذين تم نقلهم من مستشفى الشفاء المحاصر في غزة إلى مصر لتلقي العلاج، الاثنين.,1
"""بعدما طلب عدد متزايد من الديمقراطيين في مجلسي النواب والشيوخ من إدارة الرئيس جو بايدن وضع شروط على المساعدات المقدمة إلى إسرائيل، قال نائب مستشار الأمن القومي الأمريكي، جون فاينر، في مقابلة مع CNN، إن """"المساعدة التي تقدمها الولايات المتحدة لأي بلد ليست غير مشروطة، فهي تأتي مصحوبة بشرط أن يتم استخدام تلك المساعدات بما يتوافق مع القانون الدولي، وبما يتوافق مع قانون النزاعات المسلحة"""".""",1
أفادت العديد من وسائل الإعلام الإسرائيلية أن رجل الأعمال الإسرائيلي، رامي أونغار، هو مالك جزئي للشركة البريطانية التي تمتلك سفينة استولى عليها الحوثيون في البحر الأحمر.,1
"""وصل ولي العهد الأردني، الأمير الحسين بن عبدالله الثاني، إلى مطار العريش في مصر، الاثنين، """"للإشراف على عملية تجهيز وإرسال المستشفى الميداني الأردني الخاص/2 لجنوبي قطاع غزة بسعة 41 سريرًا""""، بحسب الديوان الملكي الأردني.""",1
قتل 12 شخصا بعد أن قصفت دبابة إسرائيلية المستشفى الإندونيسي شمال قطاع غزة، بحسب ما أعلنت السلطات الصحية في القطاع الذي تديره حركة حماس,1
لا يوجد حاليا سوى طريق واحد للخروج من غزة، معبر رفح الحدودي الذي تسيطر عليه مصر. إنه مفتوح على شبه جزيرة سيناء، وطوال الأسابيع الثلاثة الأولى من الحصار الإسرائيلي، أبقت الحكومة المصرية المعبر مغلقًا. أما الآن فقد أصبح مفتوحا بشكل متقطع، ليقود تدفق المساعدات إلى غزة، وخروج عدد قليل من الأجانب والفلسطينيين المصابين إلى مصر. تحدث طارق مسعود، أستاذ الديمقراطية والحكم في جامعة هارفارد، عن سبب عدم سماح الحكومة المصرية بدخول مزيد من الفلسطينيين إلى مصر وما قد يترتب على ذلك.,1
أعلن الهلال الأحمر الفلسطيني أن 28 طفلا تم نقلهم عبر سيارة إسعاف إلى معبر رفح ليتم نقلهم بعد ذلك إلى المستشفيات المصرية.,1
"""خلال مقابلة أجرتها مع شبكة CNN، قالت مديرة قسم البرامج في منظمة """"هيومن رايتس ووتش""""، ساري بشي، إن """"على إسرائيل، باعتبارها طرفًا محاربًا وكذلك القوة المحتلة في غزة، التزامًا بحماية المستشفيات وتسهيل عملها بشكل"""" كما ناقشت بشي مع مذيع شبكتنا، مايكل هولمز انهيار نظام الرعاية الصحية في غزة، والحاجة إلى إدخال المزيد من المساعدات الإنسانية الى قطاع غزة.""",1
لا يوجد حاليا سوى طريق واحد للخروج من غزة، معبر رفح الحدودي الذي تسيطر عليه مصر. إنه مفتوح على شبه جزيرة سيناء، وطوال الأسابيع الثلاثة الأولى من الحصار الإسرائيلي، أبقت الحكومة المصرية المعبر مغلقًا. أما الآن فقد أصبح مفتوحا بشكل متقطع، ليقود تدفق المساعدات إلى غزة، وخروج عدد قليل من الأجانب والفلسطينيين المصابين إلى مصر. ما هو الدافع وراء قرارات الحكومة المصرية؟ تحدث مذيع CNN، فريد زكريا، مع طارق مسعود، أستاذ الديمقراطية والحكم في جامعة هارفارد، عن هذه القضايا.,1
